frame.number,eth.src,eth.dst,frame.len,rel_time,primary
4402,247033387452035.00,105927195770177.00,1514,0.000829,0
4403,247033387452035.00,105927195770177.00,1514,0.000002,0
4404,105927195770177.00,211811468.00,54,0.00007,0
4405,247033387452035.00,105927195770177.00,1514,0.000601,0
4406,247033387452035.00,105927195770177.00,1514,0.000001,0
4407,105927195770177.00,211811468.00,54,0.000073,0
4408,247033387452035.00,105927195770177.00,1514,0.000287,0
4409,247033387452035.00,105927195770177.00,1514,0.000783,0
4410,247033387452035.00,105927195770177.00,1514,0.000002,0
4411,247033387452035.00,105927195770177.00,218,0.000001,0
4412,105927195770177.00,211811468.00,54,0.000098,0
4413,105927195770177.00,211811468.00,54,0.000096,0
4414,247033387452035.00,105927195770177.00,1514,0.000217,0
4415,247033387452035.00,105927195770177.00,1514,0,0
4416,247033387452035.00,105927195770177.00,1514,0.000002,0
4417,247033387452035.00,105927195770177.00,1350,0.000001,0
4418,105927195770177.00,211811468.00,54,0.000087,0
4419,247033387452035.00,105927195770177.00,1514,0.000216,0
4420,105927195770177.00,211811468.00,54,0.000048,0
4421,247033387452035.00,105927195770177.00,1514,0.000528,0
4422,247033387452035.00,105927195770177.00,1514,0.000001,0
4423,105927195770177.00,211811468.00,54,0.000086,0
4424,247033387452035.00,105927195770177.00,1514,0.00052,0
4425,247033387452035.00,105927195770177.00,1514,0.000002,0
4426,247033387452035.00,105927195770177.00,1514,0.000001,0
4427,247033387452035.00,105927195770177.00,1514,0,0
4428,247033387452035.00,105927195770177.00,1514,0.000001,0
4429,105927195770177.00,211811468.00,54,0.000103,0
4430,247033387452035.00,105927195770177.00,1514,0.000255,0
4431,247033387452035.00,105927195770177.00,1514,0.000001,0
4432,247033387452035.00,105927195770177.00,1514,0.000001,0
4433,105927195770177.00,211811468.00,54,0.000067,0
4434,247033387452035.00,105927195770177.00,1514,0.00054,0
4435,247033387452035.00,105927195770177.00,1514,0.000001,0
4436,247033387452035.00,105927195770177.00,1514,0.000002,0
4437,105927195770177.00,211811468.00,54,0.000086,0
4438,247033387452035.00,105927195770177.00,1514,0.00014,0
4439,105927195770177.00,211811468.00,54,0.000052,0
4440,247033387452035.00,105927195770177.00,1514,0.000362,0
4441,247033387452035.00,105927195770177.00,1514,0.000973,0
4442,247033387452035.00,105927195770177.00,1514,0.000002,0
4443,247033387452035.00,105927195770177.00,1514,0.000001,0
4444,105927195770177.00,211811468.00,54,0.000088,0
4445,247033387452035.00,105927195770177.00,1514,0.001635,0
4446,247033387452035.00,105927195770177.00,1514,0.000002,0
4447,247033387452035.00,105927195770177.00,1514,0.000001,0
4448,247033387452035.00,105927195770177.00,1514,0.000001,0
4449,247033387452035.00,105927195770177.00,1514,0.000001,0
4450,247033387452035.00,105927195770177.00,1514,0,0
4451,247033387452035.00,105927195770177.00,1514,0.000001,0
4452,247033387452035.00,105927195770177.00,1514,0.000001,0
4453,247033387452035.00,105927195770177.00,1514,0.000001,0
4454,247033387452035.00,105927195770177.00,1514,0.000001,0
4455,247033387452035.00,105927195770177.00,1514,0.000001,0
4456,247033387452035.00,105927195770177.00,1514,0.000001,0
4457,105927195770177.00,211811468.00,54,0.000171,0
4458,105927195770177.00,211811468.00,54,0.000099,0
4459,247033387452035.00,105927195770177.00,1514,0.000783,0
4460,247033387452035.00,105927195770177.00,218,0.000001,0
4461,247033387452035.00,105927195770177.00,1514,0,0
4462,247033387452035.00,105927195770177.00,1514,0.000002,0
4463,247033387452035.00,105927195770177.00,1514,0.000001,0
4464,247033387452035.00,105927195770177.00,1514,0,0
4465,247033387452035.00,105927195770177.00,1514,0.000002,0
4466,247033387452035.00,105927195770177.00,1514,0.000001,0
4467,247033387452035.00,105927195770177.00,1514,0,0
4468,247033387452035.00,105927195770177.00,1514,0.000001,0
4469,247033387452035.00,105927195770177.00,1514,0.000001,0
4470,247033387452035.00,105927195770177.00,1514,0.000001,0
4471,247033387452035.00,105927195770177.00,1514,0,0
4472,247033387452035.00,105927195770177.00,1514,0.000002,0
4473,247033387452035.00,105927195770177.00,1514,0,0
4474,247033387452035.00,105927195770177.00,1514,0.000002,0
4475,247033387452035.00,105927195770177.00,1514,0.000001,0
4476,105927195770177.00,211811468.00,54,0.000179,0
4477,105927195770177.00,211811468.00,54,0.00009,0
4478,247033387452035.00,105927195770177.00,1514,0.000327,0
4479,247033387452035.00,105927195770177.00,1514,0.000002,0
4480,247033387452035.00,105927195770177.00,1514,0.000001,0
4481,247033387452035.00,105927195770177.00,1514,0,0
4482,247033387452035.00,105927195770177.00,1514,0.000002,0
4483,247033387452035.00,105927195770177.00,1514,0.000001,0
4484,247033387452035.00,105927195770177.00,1514,0,0
4485,247033387452035.00,105927195770177.00,1514,0.000001,0
4486,105927195770177.00,211811468.00,54,0.000106,0
4487,105927195770177.00,211811468.00,54,0.000076,0
4488,247033387452035.00,105927195770177.00,1514,0.000172,0
4489,247033387452035.00,105927195770177.00,1514,0.000002,0
4490,247033387452035.00,105927195770177.00,1186,0.000001,0
4491,105927195770177.00,211811468.00,54,0.000062,0
4492,247033387452035.00,105927195770177.00,54,0.001819,0
4493,247033387452035.00,105927195770177.00,1514,0.00069,0
4494,247033387452035.00,105927195770177.00,1514,0.000422,0
4495,247033387452035.00,105927195770177.00,1514,0.000001,0
4496,105927195770177.00,211811468.00,54,0.000062,0
4497,247033387452035.00,105927195770177.00,1514,0.000452,0
4498,247033387452035.00,105927195770177.00,1514,0.000002,0
4499,247033387452035.00,105927195770177.00,1514,0.000002,0
4500,247033387452035.00,105927195770177.00,1514,0,0
4501,247033387452035.00,105927195770177.00,1514,0.000001,0
4502,105927195770177.00,211811468.00,54,0.000088,0
4503,247033387452035.00,105927195770177.00,1514,0.000277,0
4504,247033387452035.00,105927195770177.00,1514,0.000001,0
4505,247033387452035.00,105927195770177.00,1514,0.000001,0
4506,105927195770177.00,211811468.00,54,0.000069,0
4507,247033387452035.00,105927195770177.00,1514,0.000494,0
4508,247033387452035.00,105927195770177.00,1514,0.000001,0
4509,247033387452035.00,105927195770177.00,1514,0.000001,0
4510,247033387452035.00,105927195770177.00,1514,0.000001,0
4511,247033387452035.00,105927195770177.00,1514,0.000001,0
4512,105927195770177.00,211811468.00,54,0.000098,0
4513,105927195770177.00,211811468.00,54,0.000073,0
4514,247033387452035.00,105927195770177.00,1514,0.000493,0
4515,247033387452035.00,105927195770177.00,317,0.000001,0
4516,247033387452035.00,105927195770177.00,1514,0.000001,0
4517,247033387452035.00,105927195770177.00,1514,0.000001,0
4518,247033387452035.00,105927195770177.00,1514,0.000001,0
4519,105927195770177.00,211811468.00,54,0.000106,0
4520,247033387452035.00,105927195770177.00,1514,0.000316,0
4521,247033387452035.00,105927195770177.00,1514,0.000001,0
4522,247033387452035.00,105927195770177.00,1514,0.000001,0
4523,247033387452035.00,105927195770177.00,1514,0.000001,0
4524,105927195770177.00,211811468.00,54,0.000074,0
4525,247033387452035.00,105927195770177.00,1514,0.000454,0
4526,247033387452035.00,105927195770177.00,1514,0.000002,0
4527,247033387452035.00,105927195770177.00,1514,0.000001,0
4528,105927195770177.00,211811468.00,54,0.000062,0
4529,247033387452035.00,105927195770177.00,1514,0.000607,0
4530,247033387452035.00,105927195770177.00,1514,0.000002,0
4531,247033387452035.00,105927195770177.00,1514,0.000001,0
4532,247033387452035.00,105927195770177.00,1514,0.000001,0
4533,105927195770177.00,211811468.00,54,0.00007,0
4534,247033387452035.00,105927195770177.00,1514,0.000293,0
4535,247033387452035.00,105927195770177.00,1514,0.000001,0
4536,247033387452035.00,105927195770177.00,1514,0.000001,0
4537,247033387452035.00,105927195770177.00,1514,0.000001,0
4538,105927195770177.00,211811468.00,54,0.000067,0
4539,247033387452035.00,105927195770177.00,1514,0.000632,0
4540,247033387452035.00,105927195770177.00,1514,0.000001,0
4541,247033387452035.00,105927195770177.00,1514,0.000001,0
4542,247033387452035.00,105927195770177.00,382,0.000001,0
4543,105927195770177.00,211811468.00,54,0.000093,0
4544,247033387452035.00,105927195770177.00,1514,0.000287,0
4545,247033387452035.00,105927195770177.00,1514,0.000001,0
4546,247033387452035.00,105927195770177.00,1514,0.000001,0
4547,247033387452035.00,105927195770177.00,1514,0.000002,0
4548,105927195770177.00,211811468.00,54,0.00008,0
4549,247033387452035.00,105927195770177.00,1514,0.00028,0
4550,247033387452035.00,105927195770177.00,1514,0.000001,0
4551,247033387452035.00,105927195770177.00,1514,0.000002,0
4552,105927195770177.00,211811468.00,54,0.000068,0
4553,105927195770177.00,211811468.00,180,0.000071,0
4554,247033387452035.00,105927195770177.00,1514,0.000522,0
4555,247033387452035.00,105927195770177.00,1350,0.000001,0
4556,247033387452035.00,105927195770177.00,1514,0.000001,0
4557,247033387452035.00,105927195770177.00,1514,0.000001,0
4558,247033387452035.00,105927195770177.00,1514,0.000001,0
4559,105927195770177.00,211811468.00,54,0.000103,0
4560,105927195770177.00,211811468.00,54,0.000084,0
4561,247033387452035.00,105927195770177.00,1514,0.000393,0
4562,247033387452035.00,105927195770177.00,1514,0.000002,0
4563,247033387452035.00,105927195770177.00,1514,0.000001,0
4564,247033387452035.00,105927195770177.00,1514,0.000001,0
4565,105927195770177.00,211811468.00,54,0.000075,0
4566,247033387452035.00,105927195770177.00,1514,0.000244,0
4567,247033387452035.00,105927195770177.00,1186,0.000001,0
4568,105927195770177.00,211811468.00,54,0.000053,0
4569,247033387452035.00,105927195770177.00,1514,0.003308,0
4570,247033387452035.00,105927195770177.00,1514,0.000554,0
4571,247033387452035.00,105927195770177.00,1514,0.000001,0
4572,247033387452035.00,105927195770177.00,1514,0.000001,0
4573,247033387452035.00,105927195770177.00,1514,0.000001,0
4574,247033387452035.00,105927195770177.00,1514,0.000001,0
4575,105927195770177.00,211811468.00,54,0.000087,0
4576,247033387452035.00,105927195770177.00,1514,0.000268,0
4577,247033387452035.00,105927195770177.00,1514,0.000002,0
4578,247033387452035.00,105927195770177.00,1514,0.000001,0
4579,105927195770177.00,211811468.00,54,0.000082,0
4580,247033387452035.00,105927195770177.00,1514,0.001093,0
4581,247033387452035.00,105927195770177.00,1514,0.000002,0
4582,247033387452035.00,105927195770177.00,1514,0.000001,0
4583,247033387452035.00,105927195770177.00,1514,0,0
4584,247033387452035.00,105927195770177.00,382,0.000001,0
4585,247033387452035.00,105927195770177.00,1514,0.000001,0
4586,247033387452035.00,105927195770177.00,1514,0.000001,0
4587,247033387452035.00,105927195770177.00,1514,0.000001,0
4588,247033387452035.00,105927195770177.00,1514,0.000001,0
4589,247033387452035.00,105927195770177.00,1514,0,0
4590,105927195770177.00,211811468.00,54,0.000124,0
4591,247033387452035.00,105927195770177.00,1514,0.000349,0
4592,247033387452035.00,105927195770177.00,1514,0.000002,0
4593,247033387452035.00,105927195770177.00,1514,0.000001,0
4594,247033387452035.00,105927195770177.00,1514,0,0
4595,247033387452035.00,105927195770177.00,1514,0.000002,0
4596,247033387452035.00,105927195770177.00,1514,0,0
4597,105927195770177.00,211811468.00,54,0.000082,0
4598,247033387452035.00,105927195770177.00,1514,0.001037,0
4599,247033387452035.00,105927195770177.00,1514,0.000002,0
4600,247033387452035.00,105927195770177.00,1514,0.000001,0
4601,247033387452035.00,105927195770177.00,1514,0.000001,0
4602,247033387452035.00,105927195770177.00,1514,0.000001,0
4603,247033387452035.00,105927195770177.00,1514,0.000001,0
4604,247033387452035.00,105927195770177.00,1514,0.000001,0
4605,247033387452035.00,105927195770177.00,1514,0.000001,0
4606,247033387452035.00,105927195770177.00,1514,0.000001,0
4607,105927195770177.00,211811468.00,54,0.00016,0
4608,247033387452035.00,105927195770177.00,1514,0.000196,0
4609,247033387452035.00,105927195770177.00,1514,0.000002,0
4610,105927195770177.00,211811468.00,54,0.000076,0
4611,247033387452035.00,105927195770177.00,1514,0.001457,0
4612,247033387452035.00,105927195770177.00,218,0.000001,0
4613,105927195770177.00,211811468.00,54,0.000091,0
4614,247033387452035.00,105927195770177.00,1514,0.000311,0
4615,247033387452035.00,105927195770177.00,1514,0.000001,0
4616,247033387452035.00,105927195770177.00,1514,0.000001,0
4617,105927195770177.00,211811468.00,54,0.000084,0
4618,247033387452035.00,105927195770177.00,1514,0.000681,0
4619,247033387452035.00,105927195770177.00,1514,0.000002,0
4620,247033387452035.00,105927195770177.00,1514,0.000001,0
4621,247033387452035.00,105927195770177.00,1514,0,0
4622,247033387452035.00,105927195770177.00,1514,0.000002,0
4623,105927195770177.00,211811468.00,54,0.000099,0
4624,247033387452035.00,105927195770177.00,1514,0.0003,0
4625,247033387452035.00,105927195770177.00,1514,0.000002,0
4626,247033387452035.00,105927195770177.00,1514,0.000001,0
4627,247033387452035.00,105927195770177.00,1481,0,0
4628,247033387452035.00,105927195770177.00,1514,0.000002,0
4629,105927195770177.00,211811468.00,54,0.000077,0
4630,105927195770177.00,211811468.00,54,0.000058,0
4631,247033387452035.00,105927195770177.00,1514,0.000434,0
4632,247033387452035.00,105927195770177.00,1514,0.000002,0
4633,247033387452035.00,105927195770177.00,1514,0.000001,0
4634,247033387452035.00,105927195770177.00,1350,0.000001,0
4635,105927195770177.00,211811468.00,54,0.000079,0
4636,247033387452035.00,105927195770177.00,1514,0.000623,0
4637,247033387452035.00,105927195770177.00,1514,0.000003,0
4638,247033387452035.00,105927195770177.00,1514,0.000002,0
4639,247033387452035.00,105927195770177.00,1514,0.000001,0
4640,105927195770177.00,211811468.00,54,0.000091,0
4641,247033387452035.00,105927195770177.00,1514,0.000483,0
4642,247033387452035.00,105927195770177.00,1050,0.000003,0
4643,105927195770177.00,211811468.00,54,0.000072,0
4644,105927195770177.00,211811468.00,535,0.001392,0
4645,247033387452035.00,105927195770177.00,1514,0.000918,0
4646,247033387452035.00,105927195770177.00,1514,0.000644,0
4647,247033387452035.00,105927195770177.00,1514,0.000001,0
4648,247033387452035.00,105927195770177.00,1350,0,0
4649,247033387452035.00,105927195770177.00,1514,0.000001,0
4650,247033387452035.00,105927195770177.00,1514,0.000001,0
4651,247033387452035.00,105927195770177.00,1514,0.000001,0
4652,105927195770177.00,211811468.00,54,0.000091,0
4653,247033387452035.00,105927195770177.00,1514,0.000303,0
4654,247033387452035.00,105927195770177.00,1514,0.000001,0
4655,247033387452035.00,105927195770177.00,1514,0,0
4656,247033387452035.00,105927195770177.00,1514,0.000001,0
4657,247033387452035.00,105927195770177.00,1514,0.000001,0
4658,105927195770177.00,211811468.00,54,0.000071,0
4659,247033387452035.00,105927195770177.00,1514,0.00054,0
4660,247033387452035.00,105927195770177.00,1514,0.000003,0
4661,247033387452035.00,105927195770177.00,1514,0.000001,0
4662,247033387452035.00,105927195770177.00,1514,0.000001,0
4663,247033387452035.00,105927195770177.00,1514,0,0
4664,247033387452035.00,105927195770177.00,1514,0.000002,0
4665,105927195770177.00,211811468.00,54,0.00009,0
4666,247033387452035.00,105927195770177.00,1514,0.000722,0
4667,247033387452035.00,105927195770177.00,1514,0.000002,0
4668,247033387452035.00,105927195770177.00,1514,0,0
4669,247033387452035.00,105927195770177.00,1514,0.000001,0
4670,247033387452035.00,105927195770177.00,218,0.000001,0
4671,247033387452035.00,105927195770177.00,1514,0.000001,0
4672,247033387452035.00,105927195770177.00,1514,0.000001,0
4673,105927195770177.00,211811468.00,54,0.000112,0
4674,247033387452035.00,105927195770177.00,1514,0.000738,0
4675,247033387452035.00,105927195770177.00,1514,0.000001,0
4676,247033387452035.00,105927195770177.00,1514,0.000001,0
4677,247033387452035.00,105927195770177.00,1514,0.000001,0
4678,247033387452035.00,105927195770177.00,1514,0,0
4679,247033387452035.00,105927195770177.00,1514,0.000001,0
4680,247033387452035.00,105927195770177.00,1514,0.000001,0
4681,105927195770177.00,211811468.00,54,0.0001,0
4682,247033387452035.00,105927195770177.00,1514,0.000598,0
4683,247033387452035.00,105927195770177.00,1514,0.000001,0
4684,247033387452035.00,105927195770177.00,1514,0.000001,0
4685,247033387452035.00,105927195770177.00,1514,0.000002,0
4686,247033387452035.00,105927195770177.00,1514,0,0
4687,247033387452035.00,105927195770177.00,1514,0.000001,0
4688,247033387452035.00,105927195770177.00,1514,0.000001,0
4689,247033387452035.00,105927195770177.00,1514,0,0
4690,247033387452035.00,105927195770177.00,1514,0.000001,0
4691,247033387452035.00,105927195770177.00,1514,0.000001,0
4692,105927195770177.00,211811468.00,54,0.000134,0
4693,247033387452035.00,105927195770177.00,1514,0.000954,0
4694,247033387452035.00,105927195770177.00,1514,0.000001,0
4695,247033387452035.00,105927195770177.00,1514,0.000001,0
4696,247033387452035.00,105927195770177.00,1514,0.000001,0
4697,247033387452035.00,105927195770177.00,1514,0.000001,0
4698,247033387452035.00,105927195770177.00,1514,0.000001,0
4699,247033387452035.00,105927195770177.00,1514,0.000001,0
